Лицензия_банк,ИД_401,дата
"Автоторгбанк лицензия № 2776, Москва и обл.",2 117 320,2015-05-01
"Адмиралтейский лицензия № 3054, Москва и обл.",2 113 950,2015-05-01
"Руссобанк лицензия № 2313, Москва и обл.",2 085 280,2015-05-01
"Инвестиционный Союз лицензия № 637, Москва и обл.",2 077 411,2015-05-01
"СтарБанк лицензия № 548, Москва и обл.",2 073 900,2015-05-01
"Торговый Городской Банк лицензия № 3180, Тверская обл.",2 072 941,2015-05-01
"Ижкомбанк лицензия № 646, Удмуртия",2 054 792,2015-05-01
"Рускобанк лицензия № 138, Санкт-Петербург и обл.",2 050 957,2015-05-01
"КС Банк лицензия № 1752, Мордовия",2 023 297,2015-05-01
"Аресбанк лицензия № 2914, Москва и обл.",1 995 608,2015-05-01
"Форштадт лицензия № 2208, Оренбургская обл.",1 986 932,2015-05-01
"Прио-Внешторгбанк лицензия № 212, Рязанская обл.",1 986 389,2015-05-01
"Банк Раунд лицензия № 2506, Москва и обл.",1 977 209,2015-05-01
"Ренессанс лицензия № 1939, Москва и обл.",1 948 938,2015-05-01
"Муниципальный Камчатпрофитбанк лицензия № 2103, Камчатская обл.",1 935 846,2015-05-01
"Экономбанк лицензия № 1319, Саратовская обл.",1 894 340,2015-05-01
"Промтрансбанк лицензия № 2638, Башкортостан",1 880 255,2015-05-01
"Евромет лицензия № 2902, Москва и обл.",1 867 216,2015-05-01
"Джей энд Ти Банк лицензия № 3061, Москва и обл.",1 864 008,2015-05-01
"Нико-Банк лицензия № 702, Оренбургская обл.",1 860 490,2015-05-01
"Акцепт лицензия № 567, Новосибирская обл.",1 848 967,2015-05-01
"Бэнк оф Чайна лицензия № 2309, Москва и обл.",1 844 596,2015-05-01
"Держава лицензия № 2738, Москва и обл.",1 823 817,2015-05-01
"Финансовый Стандарт лицензия № 1053, Москва и обл.",1 803 518,2015-05-01
"Енисейский Объединенный Банк лицензия № 2645, Красноярский край",1 771 605,2015-05-01
"Союзный лицензия № 3236, Москва и обл.",1 764 513,2015-05-01
"Эс-Би-Ай Банк (бывш. ЯР-Банк) лицензия № 3185, Москва и обл.",1 759 734,2015-05-01
"Экспресс-Кредит лицензия № 210, Москва и обл.",1 734 288,2015-05-01
"Кремлевский лицензия № 2905, Москва и обл.",1 714 849,2015-05-01
"Нефтяной Альянс лицензия № 2859, Москва и обл.",1 711 401,2015-05-01
"Донкомбанк лицензия № 492, Ростовская обл.",1 701 612,2015-05-01
"Межтрастбанк лицензия № 2493, Москва и обл.",1 685 361,2015-05-01
"ИНГ Банк лицензия № 2495, Москва и обл.",1 685 286,2015-05-01
"Тойота Банк лицензия № 3470, Москва и обл.",1 658 504,2015-05-01
"Новый Московский Банк лицензия № 2932, Москва и обл.",1 657 840,2015-05-01
"НБД-Банк лицензия № 1966, Нижегородская обл.",1 647 817,2015-05-01
"Горбанк лицензия № 2982, Санкт-Петербург и обл.",1 638 234,2015-05-01
"Бинбанк Мурманск лицензия № 1276, Мурманская обл.",1 634 836,2015-05-01
"Новопокровский лицензия № 467, Краснодарский край",1 609 600,2015-05-01
"Развитие-Столица лицензия № 3013, Москва и обл.",1 598 492,2015-05-01
"ВостСибтранскомбанк лицензия № 2731, Иркутская обл.",1 589 547,2015-05-01
"Таатта лицензия № 1249, Саха (Якутия)",1 588 637,2015-05-01
"Банкирский Дом лицензия № 2928, Санкт-Петербург и обл.",1 576 583,2015-05-01
"Камчаткомагропромбанк лицензия № 545, Камчатская обл.",1 571 185,2015-05-01
"Богородский Муниципальный Банк лицензия № 2992, Москва и обл.",1 560 621,2015-05-01
"Банк Оранжевый лицензия № 1659, Санкт-Петербург и обл.",1 558 835,2015-05-01
"Мираф-Банк лицензия № 2244, Омская обл.",1 546 200,2015-05-01
"Анталбанк лицензия № 3115, Москва и обл.",1 544 247,2015-05-01
"Кредит-Москва лицензия № 5, Москва и обл.",1 527 342,2015-05-01
"Милбанк лицензия № 3256, Москва и обл.",1 524 401,2015-05-01
"Воронеж лицензия № 654, Воронежская обл.",1 514 893,2015-05-01
"Объединенный Кредитный Банк лицензия № 1118, Ярославская обл.",1 513 717,2015-05-01
"Зернобанк лицензия № 2337, Алтайский край",1 505 517,2015-05-01
"Славянский Кредит лицензия № 2960, Москва и обл.",1 501 987,2015-05-01
"Банк Инноваций и Развития лицензия № 2647, Москва и обл.",1 487 766,2015-05-01
"Вокбанк лицензия № 312, Нижегородская обл.",1 475 235,2015-05-01
"Энергомашбанк лицензия № 52, Санкт-Петербург и обл.",1 473 844,2015-05-01
"Нефтепромбанк лицензия № 2156, Москва и обл.",1 444 964,2015-05-01
"Экси-Банк лицензия № 2530, Санкт-Петербург и обл.",1 426 440,2015-05-01
"Банк Развития Технологий лицензия № 3441, Москва и обл.",1 405 177,2015-05-01
"Ставропольпромстройбанк лицензия № 1288, Ставропольский край",1 368 469,2015-05-01
"Нижневолжский Коммерческий Банк лицензия № 931, Саратовская обл.",1 367 507,2015-05-01
"Кузнецкбизнесбанк лицензия № 1158, Кемеровская обл.",1 361 904,2015-05-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",1 355 070,2015-05-01
"Стройлесбанк лицензия № 2995, Тюменская обл.",1 341 517,2015-05-01
"Солидарность (Москва) лицензия № 1555, Москва и обл.",1 333 699,2015-05-01
"Арсенал лицензия № 3000, Москва и обл.",1 313 925,2015-05-01
"Александровский лицензия № 53, Санкт-Петербург и обл.",1 309 320,2015-05-01
"Агросоюз лицензия № 1459, Москва и обл.",1 296 025,2015-05-01
"Банк Торгового Финансирования лицензия № 1982, Москва и обл.",1 292 871,2015-05-01
"Кранбанк лицензия № 2271, Ивановская обл.",1 282 567,2015-05-01
"Леноблбанк лицензия № 1003, Санкт-Петербург и обл.",1 268 817,2015-05-01
"Стелла-Банк лицензия № 2948, Ростовская обл.",1 216 167,2015-05-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",1 201 990,2015-05-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",1 197 587,2015-05-01
"Верхневолжский лицензия № 1084, Ярославская обл.",1 180 611,2015-05-01
"Банк Казани лицензия № 708, Татарстан",1 163 592,2015-05-01
"Северный Народный Банк лицензия № 2721, Коми",1 159 578,2015-05-01
"Век лицензия № 2299, Москва и обл.",1 139 636,2015-05-01
"Собинбанк лицензия № 1317, Москва и обл.",1 138 565,2015-05-01
"Банк Экономический Союз лицензия № 2798, Москва и обл.",1 130 013,2015-05-01
"Томскпромстройбанк лицензия № 1720, Томская обл.",1 126 381,2015-05-01
"Роспромбанк лицензия № 3204, Москва и обл.",1 115 151,2015-05-01
"Арксбанк лицензия № 1868, Москва и обл.",1 112 438,2015-05-01
"НСТ-Банк лицензия № 1738, Оренбургская обл.",1 106 461,2015-05-01
"Национальный Залоговый Банк лицензия № 2944, Москва и обл.",1 103 975,2015-05-01
"Лада-Кредит лицензия № 2668, Москва и обл.",1 102 672,2015-05-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.",1 088 613,2015-05-01
"Анкор Банк лицензия № 889, Татарстан",1 066 180,2015-05-01
"Чувашкредитпромбанк лицензия № 1280, Чувашия",1 061 640,2015-05-01
"Уралкапиталбанк лицензия № 2519, Башкортостан",1 060 386,2015-05-01
"Русь лицензия № 704, Оренбургская обл.",1 019 887,2015-05-01
"Московский Нефтехимический Банк лицензия № 1411, Москва и обл.",1 016 953,2015-05-01
"Автоградбанк лицензия № 1455, Татарстан",1 011 712,2015-05-01
"Трансстройбанк лицензия № 2807, Москва и обл.",1 003 010,2015-05-01
"Юг-Инвестбанк лицензия № 2772, Краснодарский край",1 001 888,2015-05-01
"Тайм Банк лицензия № 3120, Москва и обл.",1 000 462,2015-05-01
"Содружество лицензия № 2923, Москва и обл.",1 000 068,2015-05-01
"Эл Банк лицензия № 1025, Самарская обл.",990 825,2015-05-01
"Енисей лицензия № 474, Красноярский край",987 268,2015-05-01
"Форус Банк лицензия № 3457, Нижегородская обл.",985 431,2015-05-01
"Энергобанк лицензия № 67, Татарстан",972 097,2015-05-01
"Белгородсоцбанк лицензия № 760, Белгородская обл.",966 182,2015-05-01
"Айви Банк лицензия № 2055, Москва и обл.",956 677,2015-05-01
"Бинбанк Столица лицензия № 3052, Москва и обл.",946 590,2015-05-01
"Ринвестбанк лицензия № 3262, Рязанская обл.",944 602,2015-05-01
"Богородский лицензия № 1277, Нижегородская обл.",938 965,2015-05-01
"Мострансбанк лицензия № 2258, Москва и обл.",936 107,2015-05-01
"Банкхаус Эрбе лицензия № 1717, Москва и обл.",932 389,2015-05-01
"ИТ Банк лицензия № 2609, Омская обл.",930 539,2015-05-01
"Лесбанк лицензия № 1598, Москва и обл.",925 596,2015-05-01
"Церих лицензия № 3278, Орловская обл.",911 954,2015-05-01
"Тольяттихимбанк лицензия № 2507, Самарская обл.",906 257,2015-05-01
"Преодоление лицензия № 2649, Москва и обл.",897 367,2015-05-01
"Уралпромбанк лицензия № 2964, Челябинская обл.",889 261,2015-05-01
"Еврокредит лицензия № 2957, Москва и обл.",873 651,2015-05-01
"Сервис-Резерв лицензия № 2034, Москва и обл.",863 823,2015-05-01
"Камский Горизонт лицензия № 2554, Татарстан",854 301,2015-05-01
"Международный Коммерческий Банк лицензия № 2524, Москва и обл.",850 650,2015-05-01
"Кросна-Банк лицензия № 2607, Москва и обл.",824 114,2015-05-01
"Гринфилдбанк лицензия № 2711, Москва и обл.",819 878,2015-05-01
"Интерактивный Банк лицензия № 3378, Москва и обл.",818 341,2015-05-01
"Оргбанк лицензия № 3312, Москва и обл.",814 251,2015-05-01
"Земский Банк лицензия № 2900, Самарская обл.",814 036,2015-05-01
"Аспект лицензия № 608, Москва и обл.",801 530,2015-05-01
"Заречье лицензия № 817, Татарстан",798 355,2015-05-01
"Миллениум Банк лицензия № 3423, Москва и обл.",793 919,2015-05-01
"ФорБанк лицензия № 2063, Москва и обл.",792 967,2015-05-01
"Гаранти Банк — Москва лицензия № 3275, Москва и обл.",785 251,2015-05-01
"Роял Кредит Банк лицензия № 783, Хабаровский край",783 371,2015-05-01
"ПартнерКапиталБанк (бывш. НоваховКапиталБанк) лицензия № 635, Москва и обл.",770 977,2015-05-01
"Азимут лицензия № 3154, Москва и обл.",755 923,2015-05-01
"Сибсоцбанк лицензия № 2015, Алтайский край",751 276,2015-05-01
"Нерюнгрибанк лицензия № 825, Саха (Якутия)",750 746,2015-05-01
"Кузнецкий лицензия № 609, Пензенская обл.",740 254,2015-05-01
"Агророс лицензия № 2860, Саратовская обл.",738 412,2015-05-01
"Капиталбанк лицензия № 2547, Ростовская обл.",735 491,2015-05-01
"Промрегионбанк лицензия № 2123, Томская обл.",735 363,2015-05-01
"Бинбанк Тверь лицензия № 777, Тверская обл.",733 145,2015-05-01
"Экспо Финанс лицензия № 2594, Москва и обл.",726 232,2015-05-01
"Промсельхозбанк лицензия № 538, Москва и обл.",702 460,2015-05-01
"Далена Банк лицензия № 1948, Москва и обл.",700 520,2015-05-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",693 598,2015-05-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",693 415,2015-05-01
"Владпромбанк лицензия № 870, Владимирская обл.",690 820,2015-05-01
"Актив Банк лицензия № 2529, Мордовия",687 636,2015-05-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",684 052,2015-05-01
"Газстройбанк лицензия № 2919, Москва и обл.",683 774,2015-05-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",672 356,2015-05-01
"Витабанк лицензия № 356, Санкт-Петербург и обл.",670 568,2015-05-01
"Идея Банк лицензия № 430, Краснодарский край",652 616,2015-05-01
"Саммит Банк лицензия № 85, Приморский край",652 521,2015-05-01
"Русский Национальный Банк лицензия № 469, Ростовская обл.",645 614,2015-05-01
"Бинбанк Смоленск лицензия № 1957, Смоленская обл.",645 539,2015-05-01
"МФБанк лицензия № 3163, Москва и обл.",645 527,2015-05-01
"Прайм Финанс лицензия № 2758, Санкт-Петербург и обл.",644 029,2015-05-01
"Долинск лицензия № 857, Сахалинская обл.",642 073,2015-05-01
"Тульский Промышленник лицензия № 2382, Тульская обл.",640 050,2015-05-01
"Кубанский Универсальный Банк лицензия № 2898, Краснодарский край",637 324,2015-05-01
"Евроальянс лицензия № 1781, Ивановская обл.",630 513,2015-05-01
"Донхлеббанк лицензия № 2285, Ростовская обл.",629 848,2015-05-01
"Крокус-Банк лицензия № 2682, Москва и обл.",623 599,2015-05-01
"Мосуралбанк лицензия № 2468, Москва и обл.",612 544,2015-05-01
"Смартбанк лицензия № 3408, Москва и обл.",600 610,2015-05-01
"Межрегиональный Почтовый Банк лицензия № 3171, Москва и обл.",597 977,2015-05-01
"Промэнергобанк лицензия № 2728, Вологодская обл.",592 412,2015-05-01
"Кузнецкий Мост лицензия № 2254, Москва и обл.",583 710,2015-05-01
"Ростфинанс лицензия № 481, Ростовская обл.",582 720,2015-05-01
"Аксонбанк лицензия № 680, Костромская обл.",576 709,2015-05-01
"Сибирский Банк Реконструкции и Развития лицензия № 1284, Тюменская обл.",576 533,2015-05-01
"Вологжанин лицензия № 1896, Вологодская обл.",574 543,2015-05-01
"Резерв лицензия № 2364, Челябинская обл.",567 642,2015-05-01
"БайкалИнвестБанк лицензия № 1067, Иркутская обл.",567 124,2015-05-01
"РСКБ лицензия № 2050, Москва и обл.",564 438,2015-05-01
"Иваново лицензия № 1763, Ивановская обл.",564 106,2015-05-01
"Пульс Столицы лицензия № 3002, Москва и обл.",563 965,2015-05-01
"Выборг-Банк лицензия № 720, Санкт-Петербург и обл.",560 898,2015-05-01
"Межрегиональный промышленно-строительный банк лицензия № 752, Мордовия",553 513,2015-05-01
"Платина лицензия № 2347, Москва и обл.",549 261,2015-05-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",543 979,2015-05-01
"Инвестиционный Республиканский Банк лицензия № 2571, Москва и обл.",541 475,2015-05-01
"Метрополь лицензия № 1639, Москва и обл.",537 247,2015-05-01
"Веста лицензия № 2368, Москва и обл.",529 652,2015-05-01
"Миръ лицензия № 3089, Москва и обл.",524 533,2015-05-01
"Крыловский лицензия № 456, Краснодарский край",522 744,2015-05-01
"Зенит Сочи лицензия № 232, Краснодарский край",515 855,2015-05-01
"Металлург лицензия № 2877, Москва и обл.",505 315,2015-05-01
"Новый Символ лицензия № 370, Москва и обл.",494 287,2015-05-01
"Акцент лицензия № 696, Оренбургская обл.",493 157,2015-05-01
"Тагилбанк лицензия № 1635, Свердловская обл.",489 772,2015-05-01
"Алтайкапиталбанк лицензия № 2659, Алтайский край",488 232,2015-05-01
"Мастер-Капитал лицензия № 3011, Москва и обл.",486 425,2015-05-01
"Финансово-Промышленный Капитал лицензия № 3295, Москва и обл.",483 248,2015-05-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",481 144,2015-05-01
"Златкомбанк лицензия № 568, Москва и обл.",480 341,2015-05-01
"Приско Капитал Банк лицензия № 2537, Москва и обл.",474 430,2015-05-01
"Национальный Корпоративный Банк лицензия № 3422, Москва и обл.",472 501,2015-05-01
"Мосводоканалбанк лицензия № 2863, Москва и обл.",471 664,2015-05-01
"Бизнес для Бизнеса лицензия № 1060, Чувашия",471 013,2015-05-01
"Строительно-Коммерческий Банк лицензия № 3050, Санкт-Петербург и обл.",466 982,2015-05-01
"Конфидэнс Банк лицензия № 970, Костромская обл.",465 887,2015-05-01
"Бинбанк Сургут лицензия № 1701, Ханты-Мансийский АО — Югра",463 492,2015-05-01
"Профессионал Банк (бывш. Наш Дом) лицензия № 3296, Москва и обл.",462 665,2015-05-01
"Венец лицензия № 524, Ульяновская обл.",461 858,2015-05-01
"Новобанк лицензия № 1352, Новгородская обл.",460 171,2015-05-01
"Бум-Банк лицензия № 1137, Кабардино-Балкария",458 874,2015-05-01
"Сибэс лицензия № 208, Омская обл.",456 787,2015-05-01
"Риабанк лицензия № 3434, Москва и обл.",450 592,2015-05-01
"РУБанк лицензия № 2813, Москва и обл.",447 916,2015-05-01
"Ермак лицензия № 1809, Ханты-Мансийский АО — Югра",447 908,2015-05-01
"Новый Кредитный Союз лицензия № 3139, Москва и обл.",442 622,2015-05-01
"Дом-Банк лицензия № 3209, Москва и обл.",438 419,2015-05-01
"Коммерческий Банк Развития лицензия № 3364, Москва и обл.",435 119,2015-05-01
"РФИ Банк лицензия № 3351, Москва и обл.",433 972,2015-05-01
"Жилкредит лицензия № 1736, Москва и обл.",432 293,2015-05-01
"Новация лицензия № 840, Адыгея",429 378,2015-05-01
"Банк Расчетов и Сбережений лицензия № 2617, Москва и обл.",426 715,2015-05-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",421 280,2015-05-01
"Канский лицензия № 860, Красноярский край",419 378,2015-05-01
"Приобье лицензия № 537, Ханты-Мансийский АО — Югра",417 535,2015-05-01
"Йошкар-Ола лицензия № 2802, Марий Эл",414 871,2015-05-01
"Газтрансбанк лицензия № 665, Адыгея",414 407,2015-05-01
"Межрегиональный Клиринговый Банк лицензия № 2543, Москва и обл.",406 478,2015-05-01
"Руснарбанк лицензия № 3403, Москва и обл.",403 351,2015-05-01
"Братский АНКБ лицензия № 1144, Иркутская обл.",400 494,2015-05-01
"Социум-Банк лицензия № 2881, Москва и обл.",397 102,2015-05-01
"Екатерининский лицензия № 2167, Москва и обл.",395 789,2015-05-01
"Ишбанк лицензия № 2867, Москва и обл.",394 914,2015-05-01
"Региональный Коммерческий Банк лицензия № 836, Ульяновская обл.",393 247,2015-05-01
"Банк Глобус лицензия № 2438, Москва и обл.",391 225,2015-05-01
"Финанс Бизнес Банк лицензия № 520, Москва и обл.",384 489,2015-05-01
"Лайтбанк лицензия № 3177, Москва и обл.",383 121,2015-05-01
"Объединенный Резервный Банк лицензия № 937, Москва и обл.",371 235,2015-05-01
"Кроссинвестбанк лицензия № 2849, Москва и обл.",367 625,2015-05-01
"МС Банк Рус лицензия № 2789, Москва и обл.",364 916,2015-05-01
"Россита-Банк лицензия № 3257, Москва и обл.",364 791,2015-05-01
"Банк Премьер Кредит лицензия № 1663, Москва и обл.",364 722,2015-05-01
"Живаго-Банк лицензия № 2065, Рязанская обл.",363 779,2015-05-01
"Внешфинбанк лицензия № 3173, Краснодарский край",361 345,2015-05-01
"Итуруп лицензия № 2390, Сахалинская обл.",358 055,2015-05-01
"Столичный Кредит лицензия № 2853, Москва и обл.",355 620,2015-05-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",346 943,2015-05-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",342 329,2015-05-01
"Мегаполис лицензия № 3265, Чувашия",337 525,2015-05-01
"Невский Банк лицензия № 1068, Санкт-Петербург и обл.",333 233,2015-05-01
"Майкопбанк лицензия № 1136, Адыгея",331 253,2015-05-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",330 041,2015-05-01
"Сибнефтебанк лицензия № 385, Тюменская обл.",325 361,2015-05-01
"Кредит Экспресс лицензия № 3186, Ростовская обл.",324 828,2015-05-01
"Евразийский Банк лицензия № 969, Москва и обл.",320 437,2015-05-01
"Булгар Банк лицензия № 1917, Татарстан",315 773,2015-05-01
"Тальменка-Банк лицензия № 826, Алтайский край",311 506,2015-05-01
"Газнефтьбанк лицензия № 3223, Саратовская обл.",308 148,2015-05-01
"Холмск лицензия № 503, Сахалинская обл.",302 748,2015-05-01
"МТИ-Банк лицензия № 1052, Москва и обл.",298 582,2015-05-01
"Океан Банк лицензия № 1697, Москва и обл.",297 930,2015-05-01
"Руна-Банк лицензия № 3207, Москва и обл.",296 951,2015-05-01
"БСТ-Банк лицензия № 2883, Кемеровская обл.",294 694,2015-05-01
"Элита лицензия № 1399, Калужская обл.",293 816,2015-05-01
"Проинвестбанк лицензия № 784, Пермская обл.",292 567,2015-05-01
"Московский Вексельный Банк лицензия № 2697, Москва и обл.",285 286,2015-05-01
"Тендер-Банк лицензия № 2252, Москва и обл.",284 626,2015-05-01
"Банк на Гончарной (бывш. Япы Креди Банк Москва) лицензия № 2555, Москва и обл.",280 188,2015-05-01
"Международный Банк Развития лицензия № 2704, Москва и обл.",279 615,2015-05-01
"Пермь лицензия № 875, Пермская обл.",270 572,2015-05-01
"Финансовый Капитал лицензия № 3288, Санкт-Петербург и обл.",269 312,2015-05-01
"ИРС лицензия № 272, Москва и обл.",266 366,2015-05-01
"Сельмашбанк лицензия № 106, Ростовская обл.",266 111,2015-05-01
"Банк МБФИ лицензия № 2073, Москва и обл.",265 219,2015-05-01
"Геленджик-Банк лицензия № 790, Краснодарский край",257 830,2015-05-01
"Спутник лицензия № 1071, Оренбургская обл.",257 785,2015-05-01
"Яринтербанк лицензия № 2564, Ярославская обл.",249 994,2015-05-01
"Национальный Банк Сбережений лицензия № 1949, Ивановская обл.",247 173,2015-05-01
"Смолевич лицензия № 1121, Смоленская обл.",246 202,2015-05-01
"Примтеркомбанк лицензия № 21, Приморский край",243 052,2015-05-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",242 392,2015-05-01
"Банк БЦК-Москва лицензия № 3480, Москва и обл.",235 740,2015-05-01
"Промышленно-Финансовое Сотрудничество лицензия № 2410, Москва и обл.",234 542,2015-05-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",230 933,2015-05-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",230 764,2015-05-01
"Агроинкомбанк лицензия № 1946, Астраханская обл.",223 219,2015-05-01
"РТС-Банк лицензия № 3401, Самарская обл.",221 689,2015-05-01
"РБА лицензия № 3413, Москва и обл.",221 400,2015-05-01
"Нальчик лицензия № 695, Кабардино-Балкария",219 605,2015-05-01
"Алданзолотобанк лицензия № 854, Саха (Якутия)",217 612,2015-05-01
"Алма Банк лицензия № 604, Москва и обл.",215 253,2015-05-01
"Уралфинанс лицензия № 1370, Свердловская обл.",214 636,2015-05-01
"Зираат Банк лицензия № 2559, Москва и обл.",214 217,2015-05-01
"Спиритбанк лицензия № 2053, Тульская обл.",213 515,2015-05-01
"Региональный Банк Сбережений лицензия № 3367, Москва и обл.",212 977,2015-05-01
"Земкомбанк лицензия № 574, Ростовская обл.",208 913,2015-05-01
"Денизбанк Москва лицензия № 3330, Москва и обл.",208 609,2015-05-01
"Соверен Банк лицензия № 3206, Москва и обл.",204 824,2015-05-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",204 742,2015-05-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",203 353,2015-05-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",193 658,2015-05-01
"Гагаринский лицензия № 606, Москва и обл.",192 507,2015-05-01
"Взаимодействие лицензия № 1704, Новосибирская обл.",188 919,2015-05-01
"Центрально-Азиатский лицензия № 3037, Хакасия",181 698,2015-05-01
"Костромаселькомбанк лицензия № 1115, Костромская обл.",180 664,2015-05-01
"ЕАТП Банк лицензия № 1765, Астраханская обл.",178 968,2015-05-01
"Вкабанк лицензия № 1027, Астраханская обл.",178 945,2015-05-01
"Современный Коммерческий Инновационный Банк лицензия № 3329, Костромская обл.",177 964,2015-05-01
"Бумеранг лицензия № 1002, Вологодская обл.",175 826,2015-05-01
"Консервативный Коммерческий Банк лицензия № 1087, Астраханская обл.",174 515,2015-05-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",172 608,2015-05-01
"Северо-Западный 1 Альянс Банк лицензия № 766, Санкт-Петербург и обл.",170 818,2015-05-01
"Соколовский лицензия № 2830, Москва и обл.",169 489,2015-05-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",164 725,2015-05-01
"Вологдабанк лицензия № 992, Вологодская обл.",161 758,2015-05-01
"Акрополь лицензия № 3027, Москва и обл.",160 145,2015-05-01
"Евроазиатский Инвестиционный Банк лицензия № 2897, Москва и обл.",159 634,2015-05-01
"Национальный Резервный Банк лицензия № 2170, Москва и обл.",159 392,2015-05-01
"Первый Дортрансбанк лицензия № 3271, Кировская обл.",157 249,2015-05-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",155 984,2015-05-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",154 321,2015-05-01
"Татагропромбанк лицензия № 728, Татарстан",152 728,2015-05-01
"Крона-Банк лицензия № 2499, Иркутская обл.",152 396,2015-05-01
"Кемсоцинбанк лицензия № 96, Кемеровская обл.",152 214,2015-05-01
"Банк Агора лицензия № 3231, Москва и обл.",149 855,2015-05-01
"Тетраполис лицензия № 1586, Санкт-Петербург и обл.",146 912,2015-05-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",146 432,2015-05-01
"РЕСО Кредит лицензия № 3450, Москва и обл.",145 570,2015-05-01
"Онего лицензия № 2484, Карелия",145 229,2015-05-01
"Плато-Банк лицензия № 2071, Свердловская обл.",145 107,2015-05-01
"1Банк лицензия № 2896, Северная Осетия — Алания",143 936,2015-05-01
"Калуга лицензия № 1151, Калужская обл.",142 799,2015-05-01
"Витязь лицензия № 2890, Москва и обл.",141 262,2015-05-01
"Ури Банк лицензия № 3479, Москва и обл.",141 077,2015-05-01
"ГринКомБанк лицензия № 1184, Иркутская обл.",138 509,2015-05-01
"Химик лицензия № 1114, Нижегородская обл.",135 455,2015-05-01
"Интеркоопбанк лицензия № 2803, Москва и обл.",134 496,2015-05-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",132 619,2015-05-01
"Банк ВВБ лицензия № 1093, Ярославская обл.",132 469,2015-05-01
"МАК-Банк лицензия № 1088, Москва и обл.",124 310,2015-05-01
"Ноосфера лицензия № 2650, Республика Алтай",120 219,2015-05-01
"Межрегионбанк лицензия № 1059, Москва и обл.",119 420,2015-05-01
"ИК Банк лицензия № 1732, Татарстан",118 354,2015-05-01
"КОР лицензия № 2148, Волгоградская обл.",118 150,2015-05-01
"Максимум лицензия № 466, Ростовская обл.",117 993,2015-05-01
"Кредитинвест лицензия № 1197, Дагестан",112 280,2015-05-01
"УМ-Банк лицензия № 1441, Свердловская обл.",111 662,2015-05-01
"Почтобанк лицензия № 1788, Пермская обл.",110 062,2015-05-01
"Космос лицензия № 2245, Москва и обл.",109 410,2015-05-01
"Стандарт-Кредит лицензия № 841, Адыгея",108 389,2015-05-01
"Банк РСИ лицензия № 3415, Москва и обл.",107 917,2015-05-01
"Чайна Констракшн лицензия № 3515, Москва и обл.",105 853,2015-05-01
"Уралприватбанк лицензия № 153, Свердловская обл.",105 307,2015-05-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",100 724,2015-05-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",99 686,2015-05-01
"Инвест-Экобанк лицензия № 1956, Санкт-Петербург и обл.",98 512,2015-05-01
"Мико-Банк лицензия № 3195, Москва и обл.",95 300,2015-05-01
"Прохладный лицензия № 874, Кабардино-Балкария",94 668,2015-05-01
"Саратов лицензия № 330, Саратовская обл.",90 625,2015-05-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",90 407,2015-05-01
"Регнум лицензия № 3373, Москва и обл.",88 422,2015-05-01
"Курган лицензия № 2568, Курганская обл.",88 369,2015-05-01
"Москва-Сити лицензия № 3247, Москва и обл.",87 932,2015-05-01
"Турбобанк лицензия № 3203, Санкт-Петербург и обл.",83 319,2015-05-01
"Международный Акционерный Банк лицензия № 1987, Москва и обл.",80 631,2015-05-01
"Геобанк лицензия № 2027, Москва и обл.",80 314,2015-05-01
"Вестинтербанк лицензия № 3398, Москва и обл.",79 445,2015-05-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",75 289,2015-05-01
"Флора-Москва лицензия № 533, Москва и обл.",75 148,2015-05-01
"Эльбин лицензия № 2267, Дагестан",74 885,2015-05-01
"Кетовский Коммерческий Банк лицензия № 842, Курганская обл.",72 987,2015-05-01
